"","date","season","holiday","snowfall","rainfall","rent_count","temperature","humidity","wind_speed","visibility","dewpoint_temp","solar_radiation","rep_count","rep_count_smooth"
"18",2017-12-18,"Winter","No Holiday",6.68228397768029,-0.0142225161397267,-1.3930160749526,-1.32024183076663,1.4377551978437,-1.04234843831222,-1.80606912232078,-0.671132695448804,-0.701162247069971,774,683.314884206147
"19",2017-12-19,"Winter","No Holiday",6.20908635820551,-0.301216703609661,-1.22593738485493,-1.43417480254937,-0.161707720214059,0.684954194856174,0.613975212910114,-1.29748039840456,-0.701162247069971,880,820.994465261844
"20",2017-12-20,"Winter","No Holiday",5.36656376743334,-0.284334692582018,-1.20312734198279,-1.43855683992562,0.559618693811991,-0.817048094855472,0.397643356533762,-1.2513689110704,-0.701162247069971,880,862.298339578553
"21",2017-12-21,"Winter","No Holiday",4.28167166424727,-0.301216703609661,-1.08946704288484,-1.21945497111268,1.12413501783238,-0.591747751398726,-1.35724784353167,-0.68650319122686,-0.701162247069971,986,948.889501873566
"22",2017-12-22,"Winter","Holiday",0.680753194097729,-0.301216703609661,-0.948122760130105,-0.781251233486782,0.622342729814256,-1.26764878176897,-1.20823917897368,-0.594280216558527,-0.701162247069971,910,921.66685056207
"23",2017-12-23,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.00271089691814,-0.6191158505652,1.15549703583351,-0.817048094855472,-2.16692143046723,-0.152378462939434,-0.701162247069971,709,772.800055168621
"24",2017-12-24,"Winter","Holiday",-0.207935018086612,1.38698439915466,-1.45208823726251,-0.733048822347933,1.56320326984823,-0.666847865884308,-2.22077998392192,-0.144693215050407,-0.701162247069971,690,714.840016550586
"25",2017-12-25,"Winter","Holiday",-0.207935018086612,-0.301216703609661,-1.26180958902993,-1.26765738225153,-0.820310098237844,1.36085522522641,0.950591172001948,-1.37049025335033,-0.701162247069971,475,546.952004965176
"26",2017-12-26,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.10204181010923,-1.34653405502419,-1.29074036825483,2.18695648456782,0.946102959214057,-1.70479853652303,-0.701162247069971,507,518.985601489553
"27",2017-12-27,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.12680142929523,-1.69271500774864,-1.54163651226389,0.684954194856174,0.950591172001948,-1.96225434080546,-0.701162247069971,532,528.095680446866
"28",2017-12-28,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.00563526138893,-1.24136515799397,-1.13393027824917,-0.516647636913143,0.545754378534169,-1.42428698857352,-0.701162247069971,562,551.82870413406
"29",2017-12-29,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.901430407413196,-1.01788125180477,0.402808603806328,-1.1174485527978,-1.75221056886609,-0.555853977113389,-0.701162247069971,704,658.348611240218
"30",2017-12-30,"Winter","No Holiday",-0.207935018086612,-0.259011676040553,-1.25586338127266,-0.974060878042176,1.4377551978437,-1.19254866728338,-2.19385070719457,-0.528955609501792,-0.701162247069971,688,679.104583372065
"31",2017-12-31,"Winter","Holiday",1.44248594739859,-0.199924637443802,-1.31474058595118,-1.10113996195369,-0.224431756216324,0.760054309341757,-0.675039499772216,-0.85557864478547,-0.701162247069971,645,655.23137501162
"32",2018-01-01,"Winter","Holiday",-0.207935018086612,-0.301216703609661,-1.23022645274542,-1.24136515799397,-1.13393027824917,-0.817048094855472,0.801582507443963,-1.34359188573873,-0.701162247069971,544,577.369412503486
"33",2018-01-02,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.02006212611148,-1.28956756913282,-1.29074036825483,0.459653851399427,0.531392097612917,-1.35896238151678,-0.701162247069971,514,533.010823751046
"34",2018-01-03,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.01362852427575,-1.53057962482706,-0.977120188243507,0.835154423827339,0.925457180389758,-1.53188045901991,-0.701162247069971,450,474.903247125314
"35",2018-01-04,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.01937977440163,-1.48237721368821,-0.851672116238976,-0.366447407941979,0.690274830304263,-1.47039847590769,-0.701162247069971,473,473.570974137594
"36",2018-01-05,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.969275663135469,-1.42541072779685,-0.475327900225385,-0.216247178970814,-0.0942647650191052,-1.27058203079297,-0.701162247069971,502,493.471292241278
"37",2018-01-06,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.14347030677872,-1.36844424190548,-0.694862026233313,-0.366447407941979,0.12565766158756,-1.32437876601616,-0.701162247069971,491,491.741387672383
"38",2018-01-07,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.18889543489162,-1.04417347606232,-1.1652922962503,-1.41784901074013,-0.0897765522312141,-1.26673940684845,-0.701162247069971,518,510.122416301715
"39",2018-01-08,"Winter","No Holiday",0.311428222800341,-0.225247653985266,-1.09170905564578,-1.0354094013098,-0.945758170242374,-0.591747751398726,-0.364455174850151,-1.0861360814563,-0.701162247069971,627,591.936724890514
"40",2018-01-09,"Winter","No Holiday",1.03853676004207,-0.301216703609661,-1.11227708575699,-1.46923110155944,0.0264643877927365,2.33715671353899,0.148098725527015,-1.1975721758472,-0.701162247069971,677,651.481017467154
"41",2018-01-10,"Winter","No Holiday",0.969288327923814,-0.233688659499088,-1.24280121996981,-1.70586111987742,-0.381241846221987,1.81145591213991,0.950591172001948,-1.49729684351928,-0.701162247069971,660,657.444305240146
"42",2018-01-11,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.25683816942959,-2.07833429685943,-0.443965882224253,1.51105545419758,0.662447911019338,-1.80854938302491,-0.701162247069971,619,630.533291572044
"43",2018-01-12,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.24767516075445,-2.02574984834432,-1.3534644042571,0.0841532789715157,0.950591172001948,-2.1121166746415,-0.701162247069971,577,593.059987471613
"44",2018-01-13,"Winter","No Holiday",0.0459758996803427,-0.267452681554374,-1.30694228069575,-1.51743351269829,0.559618693811991,-1.26764878176897,-1.00357667584585,-1.01696885045505,-0.701162247069971,582,585.317996241484
"45",2018-01-14,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.23656257576546,-1.08361181244865,0.245998513800665,-0.892148209341055,-1.66424159822342,-0.78641141378422,-0.701162247069971,554,563.395398872445
"46",2018-01-15,"Winter","No Holiday",-0.207935018086612,-0.284334692582018,-1.03097975346909,-0.728666784971674,0.277360531801797,-0.291347293456396,-1.61487125755662,-0.475158874278598,-0.701162247069971,553,556.118619661734
"47",2018-01-16,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.994815112847015,-0.772487158734264,0.0891884237950017,-1.34274889625455,-1.87069938646641,-0.601965464447555,-0.701162247069971,587,577.73558589852
"48",2018-01-17,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.03507386372819,-0.816307532496853,0.465532639808593,-1.04234843831222,-2.04484204263659,-0.444417882722487,-0.701162247069971,576,576.520675769556
"49",2018-01-18,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.02620329150014,-0.908330317398291,0.873238873823317,0.534753965885009,-2.09511002586097,-0.463631002445057,-0.701162247069971,578,577.556202730867
"50",2018-01-19,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.920048861210544,-1.10113996195369,-0.851672116238976,-0.141147064485232,0.0870590316116961,-1.16298856034658,-0.701162247069971,461,495.96686081926
"51",2018-01-20,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.10486869576432,-0.95653272853714,0.120550441796134,-0.291347293456396,-1.05474230162781,-0.740299926450054,-0.701162247069971,508,504.390058245778
"52",2018-01-21,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.16364842162715,-1.14057829834002,-1.63572256626729,-0.892148209341055,-0.240580501904356,-1.42428698857352,-0.701162247069971,438,457.917017473733
"53",2018-01-22,"Winter","No Holiday",0.507632113802078,-0.0226635216535484,-1.20946346500283,-1.11428607408246,-1.57299853026503,-1.1174485527978,0.213626632230226,-1.34359188573873,-0.701162247069971,482,474.77510524212
"54",2018-01-23,"Winter","No Holiday",2.4812124291725,-0.301216703609661,-1.26034740679453,-2.1133905958695,-1.00848220624464,3.16325797288039,0.950591172001948,-2.04294944364025,-0.701162247069971,529,512.732531572636
"55",2018-01-24,"Winter","No Holiday",2.06572183646294,-0.301216703609661,-1.34096238737258,-2.39822302532634,-1.76117063827182,2.7126572859669,0.950591172001948,-2.45026758175872,-0.701162247069971,622,589.219759471791
"56",2018-01-25,"Winter","No Holiday",1.43094454204555,-0.301216703609661,-1.34495901881599,-2.40698710007885,-1.57299853026503,1.66125568316874,0.950591172001948,-2.35804460709039,-0.701162247069971,593,591.865927841537
"57",2018-01-26,"Winter","No Holiday",0.980829733276857,-0.301216703609661,-1.3627001632721,-2.41575117483137,-1.51027449426276,1.28575511074083,0.7423380986438,-2.43105446203615,-0.701162247069971,558,568.159778352461
"58",2018-01-27,"Winter","No Holiday",0.299886817447297,-0.301216703609661,-1.38590012140702,-1.88114261492778,-1.19665431425143,-0.591747751398726,0.678605477055746,-2.02373632391768,-0.701162247069971,380,436.447933505738
"59",2018-01-28,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.37274048128847,-1.76282760576879,-1.4475504582605,1.21065499625525,0.926354822947336,-1.81623463091393,-0.701162247069971,291,334.634380051722
"60",2018-01-29,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.24991717351539,-1.90743483918533,-1.19665431425143,1.88655602662549,0.887756192971472,-1.87003136613713,-0.701162247069971,348,343.990314015516
"61",2018-01-30,"Winter","No Holiday",2.03109762040381,-0.0564275437088347,-1.32088175133984,-1.4517029520544,-0.318517810219722,-0.74194798036989,0.756700379565052,-1.63563130552178,-0.701162247069971,456,422.397094204655
"62",2018-01-31,"Winter","No Holiday",7.2708956506855,-0.301216703609661,-1.27506670796416,-1.30709571863786,-0.475327900225385,-0.0660469499996491,0.734259315625596,-1.24368366318137,-0.701162247069971,758,657.319128261396
"63",2018-02-01,"Winter","No Holiday",2.2965499435238,-0.301216703609661,-1.12426698008721,-1.48237721368821,-0.600775972229916,-0.141147064485232,0.865315129032017,-1.47808372379671,-0.701162247069971,750,722.195738478419
"64",2018-02-02,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.0680217034324,-1.33338794289541,-0.193069738215192,-0.216247178970814,0.369816437248837,-1.28979515051554,-0.701162247069971,661,679.358721543526
"65",2018-02-03,"Winter","No Holiday",0.0459758996803427,-0.259011676040553,-1.32770526843834,-1.67956889561987,-0.883034134240109,3.5387585453083,0.908401971795772,-1.73938215202366,-0.701162247069971,511,561.507616463058
"66",2018-02-04,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.40598075743976,-1.99069354933425,-0.883034134240109,2.41225682802457,0.928150108062493,-1.88155923797067,-0.701162247069971,367,425.352284938917
"67",2018-02-05,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.26512386876349,-1.99507558671051,-1.19665431425143,2.7126572859669,0.950591172001948,-2.00452320419511,-0.701162247069971,399,406.905685481675
"68",2018-02-06,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.25966505508468,-2.05642410997814,-1.38482642225823,2.41225682802457,0.929945393177649,-2.08137568308539,-0.701162247069971,487,462.971705644503
"69",2018-02-07,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.1905525747584,-1.75406353101627,-0.694862026233313,-0.0660469499996491,0.707330038898249,-1.91230022952678,-0.701162247069971,552,525.291511693351
"70",2018-02-08,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.10126197958369,-1.4736131389357,-0.945758170242374,-0.74194798036989,0.377895220267041,-1.4742410998522,-0.701162247069971,383,425.687453508005
"71",2018-02-09,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.03741335530482,-1.05293755081484,-1.10256826024804,-1.1174485527978,-0.451526502935239,-1.42044436462901,-0.701162247069971,404,410.506236052402
"72",2018-02-10,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.21706681262688,-0.974060878042176,-0.0362596482095287,1.81145591213991,-1.58614669571411,-0.674975319393318,-0.701162247069971,503,475.25187081572
"73",2018-02-11,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.37059594734323,-1.67080482086735,-1.32210238625597,1.58615556868316,0.92455953783218,-1.68942804074498,-0.701162247069971,458,463.175561244716
"74",2018-02-12,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.17924503213802,-1.59631018547095,-1.41618844025936,1.66125568316874,0.938024176195853,-1.64715917735532,-0.701162247069971,573,540.052668373415
"75",2018-02-13,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.03751083412051,-1.08361181244865,-0.0676216662106613,2.18695648456782,0.913787827141241,-1.16298856034658,-0.701162247069971,584,570.815800512024
"76",2018-02-14,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.988381511011282,-0.899566242645773,0.402808603806328,1.36085522522641,0.0134523418902817,-0.63654907994818,-0.701162247069971,654,629.044740153607
"77",2018-02-15,"Winter","Holiday",-0.207935018086612,-0.301216703609661,-1.30879437819392,-1.21069089636016,-1.76117063827182,1.21065499625525,0.950591172001948,-1.63178868157727,-0.701162247069971,668,656.313422046082
"78",2018-02-16,"Winter","Holiday",-0.207935018086612,-0.301216703609661,-1.39564800297631,-1.19754478423138,-1.2593783502537,0.309453622428263,0.862622201359282,-1.53572308296442,-0.701162247069971,619,630.194026613825
"79",2018-02-17,"Winter","Holiday",-0.207935018086612,-0.301216703609661,-1.34447162473752,-1.3552981297767,-1.82389467427409,1.28575511074083,0.950591172001948,-1.90461498163775,-0.701162247069971,483,527.158207984147
"80",2018-02-18,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.20371221487695,-1.15810644784505,-1.82389467427409,-0.74194798036989,0.950591172001948,-1.7509100238572,-0.701162247069971,470,487.147462395244
"81",2018-02-19,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.907181657539078,-0.991589027547211,-0.914396152241242,-0.141147064485232,-0.622078588875101,-0.924745875786719,-0.701162247069971,704,638.944238718573
"82",2018-02-20,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.872966593230863,-1.04417347606232,-1.72980862027069,1.435955339712,0.0978307423026348,-1.33974926179422,-0.701162247069971,721,696.383271615572
"83",2018-02-21,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.918196763712378,-1.26327534487527,-1.69844660226956,0.835154423827339,0.946102959214057,-1.66637229707789,-0.701162247069971,511,566.614981484672
"84",2018-02-22,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.896653945444243,-0.868891981011961,-0.0362596482095287,0.534753965885009,-0.085288339443323,-0.8363655250629,-0.701162247069971,606,594.184494445401
"85",2018-02-23,"Winter","No Holiday",4.95107317472378,0.0448645224570244,-1.08332587749619,-0.715520672842897,1.40639317984257,0.609854080370592,-2.20552006044309,-0.286870300997419,-0.701162247069971,1053,915.35534833362
"86",2018-02-24,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.02883521952384,-0.899566242645773,-0.851672116238976,1.435955339712,-1.4093111118712,-0.940116371564774,-0.668489679703631,1122,1060.00660450009
"87",2018-02-25,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-1.01479827006406,-1.10552199932994,-0.977120188243507,0.23435350794268,0.405722139551966,-1.20525742373623,-0.668489679703631,602,739.401981350026
"88",2018-02-26,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.747023963355608,-0.873274018388219,-1.1652922962503,-0.817048094855472,-0.290848485128736,-0.986227858898941,-0.668489679703631,769,760.120594405008
"89",2018-02-27,"Winter","No Holiday",-0.207935018086612,-0.301216703609661,-0.784553307397383,-0.671700299080308,-0.726224044234446,-1.26764878176897,-1.12834899134922,-0.840208149007414,-0.701162247069971,981,914.736178321502
"90",2018-02-28,"Winter","No Holiday",-0.207935018086612,1.6402145645693,-1.27604149612109,-0.658554186951531,0.0578264057938691,0.609854080370592,-1.69565908773866,-0.448260506667001,-0.701162247069971,1034,998.220853496451
"91",2018-03-01,"Spring","Holiday",-0.207935018086612,-0.090191565764121,-1.14814928993198,-1.00035310229973,-0.381241846221987,3.08815785839481,-0.379715098328981,-1.001598354677,-0.668489679703631,736,814.666256048935
"92",2018-03-02,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.826371719329646,-1.09675792457743,-1.47891247626163,-0.0660469499996491,0.258508760109137,-1.47808372379671,-0.635817112337292,801,805.099876814681
"93",2018-03-03,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.460046329955647,-0.347429533237145,-1.47891247626163,-0.0660469499996491,0.64629034498293,-1.19372955190269,-0.668489679703631,812,809.929963044404
"94",2018-03-04,"Spring","No Holiday",-0.207935018086612,-0.090191565764121,-1.19142988409964,-0.264170823088225,1.97090950386296,-0.74194798036989,-1.92814851015142,0.316421658291256,-0.701162247069971,1060,984.978988913321
"95",2018-03-05,"Spring","No Holiday",-0.207935018086612,0.753908985618038,-0.810385193556007,-0.610351775812682,0.402808603806328,0.459653851399427,0.950591172001948,-0.302240796775475,-0.635817112337292,999,994.793696673996
"96",2018-03-06,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.478372347305916,-0.754959009229228,-0.977120188243507,-0.516647636913143,0.731566387952861,-0.782568789839706,-0.635817112337292,1079,1053.7381090022
"97",2018-03-07,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.55957220077812,-0.53585714041628,-0.632137990231048,0.0841532789715154,0.883267980183581,-0.590437592614014,-0.701162247069971,1322,1241.52143270066
"98",2018-03-08,"Spring","No Holiday",-0.207935018086612,0.0786285445123107,-0.896751424259936,-0.763723083981746,1.24958308983691,0.609854080370592,-1.50984707831997,-0.210017822107142,-0.668489679703631,862,975.856429810198
"99",2018-03-09,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.513562199771061,-0.807543457744335,0.559618693811991,-0.516647636913143,-0.748646189493631,-0.463631002445057,-0.635817112337292,1172,1113.15692894306
"100",2018-03-10,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.569904955241569,-0.676082336456567,0.873238873823317,0.534753965885009,-0.971261543773031,-0.459788378500543,-0.635817112337292,1196,1171.14707868292
"101",2018-03-11,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.493968957816784,-0.632261962693977,-0.694862026233313,0.384553736913845,-1.46406730788348,-0.490529370056653,-0.570471977604612,964,1026.14412360488
"102",2018-03-12,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.348140649540173,-0.474508617148655,-0.726224044234446,-0.892148209341055,-1.2199085322222,-0.659604823615263,-0.603144544970952,920,951.843237081463
"103",2018-03-13,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.0923562371619465,0.0250436437448662,0.0264643877927365,-0.291347293456396,-0.942536981930527,-0.0716833601046434,-0.570471977604612,1049,1019.85297112444
"104",2018-03-14,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,0.221233112922182,0.30111199844918,0.402808603806328,0.760054309341757,0.668731408922386,0.339477401958339,-0.570471977604612,858,906.555891337332
"105",2018-03-15,"Spring","No Holiday",-0.207935018086612,1.97785478512217,-1.04140998674823,0.0776280922599738,2.44133977387995,0.534753965885009,-1.88236873971493,0.531608599184032,-0.701162247069971,1415,1262.4667674012
"106",2018-03-16,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.159226704727291,-0.527093065663762,-0.757586062235579,0.459653851399427,0.950591172001948,-0.598122840503041,-0.505126842871933,1234,1242.54003022036
"107",2018-03-17,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.148309077369684,-0.527093065663762,-0.475327900225385,-0.441547522427561,0.551140233879638,-0.717244182782971,-0.505126842871933,1001,1073.46200906611
"108",2018-03-18,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.71173663207477,-0.435070280762324,-0.224431756216324,-0.74194798036989,-1.13822305948258,-0.436732634833459,-0.668489679703631,1132,1114.43860271983
"109",2018-03-19,"Spring","No Holiday",-0.207935018086612,-0.174601620902337,-0.774220552933933,-0.404396019128511,0.371446585805195,1.58615556868316,0.233374768496947,-0.0447849924930464,-0.668489679703631,1120,1118.33158081595
"110",2018-03-20,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.525942009364062,-0.693610485961602,-1.00848220624464,2.63755717148131,0.950591172001948,-0.8363655250629,-0.570471977604612,1074,1087.29947424478
"111",2018-03-21,"Spring","No Holiday",-0.207935018086612,-0.216806648471445,-0.928626996991521,-0.969678840665916,-0.694862026233313,0.309453622428263,0.950591172001948,-0.840208149007414,-0.701162247069971,1221,1180.88984227344
"112",2018-03-22,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.283024800657301,-0.74619493447671,0.371446585805195,0.534753965885009,-0.666960716754012,-0.479001498223112,-0.407109140772913,1281,1250.96695268203
"113",2018-03-23,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.189250179960711,-0.645408074822754,0.214636495799532,0.0841532789715154,-1.30159400496182,-0.421362139055404,-0.472454275505593,1421,1369.99008580461
"114",2018-03-24,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.454977431539615,-0.53585714041628,-0.255793774217457,0.985354652798503,-1.91917208457564,-0.240758813663253,-0.505126842871933,1552,1497.39702574138
"115",2018-03-25,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.579750315626555,-0.360575645365922,0.967324927826715,-0.0660469499996491,-2.24770926064927,-0.133165343216865,-0.374436573406573,1476,1482.41910772241
"116",2018-03-26,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.372997747541868,-0.207204337196858,0.1832744777984,0.384553736913845,-2.07536188959425,0.0435953582307722,-0.374436573406573,1618,1577.32573231672
"117",2018-03-27,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,-0.214497193225177,0.0381897558736431,0.402808603806328,-0.366447407941979,-1.80786440743594,0.0320674863972307,-0.407109140772913,1591,1586.89771969502
"118",2018-03-28,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,0.0374855453410251,0.103920316517527,0.622342729814256,0.459653851399427,-1.44790974184707,0.25109705123452,-0.374436573406573,1586,1586.26931590851
"119",2018-03-29,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,0.0525947617734279,0.108302353893786,0.747790801818786,0.23435350794268,-1.65885574287795,0.397116761126047,-0.309091438673894,796,1033.08079477255
"120",2018-03-30,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,0.233028049621026,0.0863921670124915,0.1832744777984,-0.141147064485232,-1.17592404690087,0.0781789737313969,-0.276418871307554,1244,1180.72423843177
"121",2018-03-31,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,0.227764193573608,0.0294256811211252,-0.349879828220855,0.00905316448593294,-0.570015320535564,0.0166969906191753,-0.309091438673894,1190,1187.21727152953
"122",2018-04-01,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,0.0465510752004668,0.331786260082993,0.685066765816521,0.23435350794268,-1.12745134879164,0.3010511625132,-0.603144544970952,1032,1078.56518145886
"123",2018-04-02,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,0.455669664663659,0.415044970231913,0.496894657809726,0.0841532789715157,-0.527826120329388,0.543136471017573,-0.341764006040234,1607,1448.46955443766
"124",2018-04-03,"Spring","No Holiday",-0.207935018086612,-0.301216703609661,0.400106739718693,0.401898858103136,0.841876855822184,0.534753965885009,-0.333935327892491,0.627674197796878,-0.603144544970952,1521,1499.2408663313
"125",2018-04-04,"Spring","No Holiday",-0.207935018086612,1.26881032196115,0.300678347711913,0.130212540775081,0.214636495799532,0.459653851399427,0.950591172001948,0.166559324455216,-0.178401169208535,685,929.272259899389
"126",2018-04-05,"Spring","No Holiday",-0.207935018086612,0.542883847772498,-1.39535556652923,-0.448216392891101,2.28452968387428,0.459653851399427,-1.01614367165194,0.193457692066813,-0.701162247069971,1894,1604.58167796982
